,Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
114,34,True,10,3,2,83,3,1,2,1,0,14,2,1,3,3,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115,42,False,14,2,3,68,2,2,3,7,0,17,1,10,6,3,5,4,0,3,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
116,33,True,1,4,3,100,2,1,1,3,1,11,2,6,1,3,3,2,0,2,0,3,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
117,58,False,5,3,3,37,2,3,2,2,1,13,4,24,3,3,6,0,0,4,0,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
118,31,True,7,4,2,41,2,1,3,3,0,15,2,13,2,4,7,7,5,2,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
119,35,False,21,1,4,51,3,2,4,1,1,25,4,10,2,1,10,6,0,7,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
120,48,True,20,4,4,51,3,1,3,4,0,17,1,13,2,2,0,0,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
121,31,False,20,2,4,45,3,2,3,1,0,13,4,9,2,2,9,8,0,0,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122,36,True,7,4,2,65,3,1,4,2,0,18,3,8,6,3,6,2,0,1,0,3,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
123,38,False,1,3,4,80,3,3,1,1,0,13,2,15,3,3,15,12,5,11,0,3,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
124,32,False,1,3,3,70,2,1,2,6,0,20,3,5,3,3,3,0,0,2,0,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
125,25,True,19,2,3,36,2,1,2,1,1,18,3,1,2,3,1,0,0,0,1,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
126,41,True,6,3,4,59,3,1,1,2,1,13,3,20,3,3,18,13,2,17,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
127,36,True,2,4,3,79,3,1,3,4,0,21,3,16,6,3,11,8,3,9,0,4,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
128,19,True,21,3,4,37,2,1,2,1,1,13,2,1,3,4,1,0,0,0,1,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
129,20,True,4,3,1,84,3,1,1,1,0,19,2,1,2,3,1,0,0,0,1,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
130,31,False,12,3,4,41,3,2,4,0,1,11,3,10,2,1,9,7,8,5,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
131,36,True,3,1,3,51,2,3,4,1,1,11,1,16,6,3,16,7,3,7,1,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
132,37,True,1,4,1,46,2,3,3,5,0,11,3,17,2,1,14,1,11,7,1,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
133,45,True,4,2,3,57,3,2,2,1,0,12,2,9,5,2,9,7,0,8,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,29,False,20,3,3,84,3,1,4,1,0,15,2,3,5,3,3,1,0,2,0,3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
135,35,False,18,3,3,86,3,2,3,1,0,16,2,5,3,3,5,2,1,0,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
136,52,True,1,2,4,70,3,4,4,2,0,15,2,26,2,2,9,8,7,8,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
137,53,True,2,2,3,45,3,4,3,6,0,13,3,22,3,4,17,13,15,2,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
138,30,True,8,2,3,62,3,3,3,5,0,11,1,10,2,4,8,4,7,7,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
139,35,True,3,4,4,92,3,3,4,6,0,13,2,12,2,3,10,9,0,8,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
140,39,True,2,5,1,41,4,3,3,0,0,18,4,9,3,3,8,7,0,7,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
141,40,False,24,3,2,100,4,4,2,4,1,16,4,22,2,2,1,0,0,0,1,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
142,47,True,16,4,3,64,4,2,3,1,1,19,3,20,3,4,19,10,2,7,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
143,36,True,8,4,1,84,3,2,4,4,0,13,4,12,3,3,7,7,0,7,0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
144,31,True,9,2,3,46,2,1,1,0,1,22,1,4,0,3,3,2,1,2,1,4,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,33,True,17,3,4,38,3,4,3,1,0,11,4,10,2,3,10,8,6,0,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
146,29,False,10,3,4,92,2,1,1,6,1,20,3,3,5,3,0,0,0,0,1,4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
147,33,False,13,1,2,53,3,1,4,3,0,18,1,5,4,3,3,2,0,2,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
148,45,False,1,4,4,91,3,1,4,3,0,14,4,8,2,3,5,3,0,2,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
149,50,True,1,2,4,66,3,4,4,9,0,22,3,32,1,2,5,4,1,3,0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
150,33,False,1,4,3,84,4,2,2,1,1,13,1,6,2,3,6,5,1,2,0,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
151,41,True,9,3,1,64,3,5,3,2,0,17,2,21,2,4,18,16,0,11,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
152,45,True,23,2,4,42,3,2,1,1,1,15,3,9,2,3,9,8,0,8,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,47,False,4,2,4,83,3,2,4,1,1,17,3,9,0,3,9,0,0,7,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
154,30,False,22,3,1,48,3,1,3,4,1,11,2,7,2,3,5,2,0,1,1,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,50,True,24,3,4,95,3,4,3,3,1,18,4,22,2,3,12,11,1,5,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
156,38,True,10,1,3,66,3,1,3,0,0,17,2,3,0,2,2,1,0,2,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
157,35,True,14,4,3,39,2,1,2,1,1,24,4,5,2,1,4,2,0,2,1,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
158,31,False,1,1,3,96,3,2,1,1,0,12,3,4,1,3,4,3,0,3,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
159,18,True,5,2,2,73,3,1,4,1,0,15,4,0,2,3,0,0,0,0,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
160,54,False,17,3,3,56,3,3,3,8,0,11,3,22,2,3,10,7,0,8,0,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
161,35,False,25,4,3,57,3,3,3,1,1,11,3,16,3,2,16,10,10,1,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
162,30,False,8,2,2,73,4,3,1,0,1,12,3,9,4,2,8,7,1,7,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
163,26,True,2,2,4,32,4,2,4,1,0,12,2,8,2,3,8,7,1,3,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
164,22,True,8,1,2,94,1,1,1,1,0,15,1,4,3,2,4,3,1,1,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
165,48,True,6,3,1,97,2,2,3,2,0,13,4,19,0,3,2,2,2,2,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
166,48,True,4,4,3,78,2,3,3,7,0,14,2,27,3,3,15,11,4,8,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
167,41,False,7,2,4,42,3,2,3,6,0,14,2,8,6,3,2,2,2,1,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
168,39,False,1,1,4,65,2,4,4,1,0,16,3,21,3,3,21,6,11,8,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
169,27,False,2,4,1,47,3,2,4,0,0,18,2,4,2,3,3,2,2,2,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
170,35,True,10,3,2,45,3,1,4,1,0,20,1,3,4,2,3,2,1,2,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
171,42,True,5,2,4,90,3,5,3,6,0,13,2,21,3,4,1,0,0,0,0,4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
172,50,True,9,3,1,64,3,1,4,4,0,18,2,8,5,3,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
173,59,False,2,3,3,69,2,4,4,3,1,13,1,30,4,3,5,3,4,3,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
174,55,True,18,4,3,62,3,2,2,3,1,14,4,17,3,3,8,7,6,7,0,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
175,41,False,7,1,2,55,1,5,3,1,0,22,2,21,3,3,21,16,5,10,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
176,38,True,3,4,2,42,3,2,4,8,1,12,3,19,1,3,1,0,0,0,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
177,26,True,29,2,2,79,1,2,1,8,0,18,4,7,6,3,2,2,2,2,1,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
178,52,False,2,1,1,57,1,5,4,1,0,15,4,33,3,3,32,14,6,9,1,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
179,44,False,28,3,4,53,4,4,4,3,1,18,3,23,2,3,12,11,11,11,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
180,50,False,1,3,4,95,3,2,3,0,0,12,1,19,3,3,18,7,0,13,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
